anime_id,name,type,episodes,rating,token
23623,Non Non Biyori Repeat,TV,12,8.26,non non biyori repeat comedi school seinen slice of life tv
1559,Shijou Saikyou no Deshi Kenichi,TV,50,8.25,shijou saikyou no deshi kenichi action comedi martial art school shounen tv
1382,Yuusha-Ou GaoGaiGar Final,OVA,8,8.25,yuusha- gaogaigar final adventur drama mecha sci-fi shounen ova
23289,Gekkan Shoujo Nozaki-kun,TV,12,8.24,gekkan shoujo nozaki-kun comedi romanc school tv
18,Initial D Fourth Stage,TV,24,8.24,initi d fourth stage action car drama seinen sport tv
4814,Junjou Romantica 2,TV,12,8.24,junjou romantica 2 comedi drama romanc shounen ai tv
16662,Kaze Tachinu,Movie,1,8.24,kaze tachinu drama histor romanc movi
12031,Kingdom,TV,38,8.24,kingdom action histor militari seinen tv
8129,Kuragehime,TV,11,8.24,kuragehim comedi josei slice of life tv
14513,Magi: The Labyrinth of Magic,TV,25,8.24,magi: the labyrinth of magic action adventur fantasi magic shounen tv
2581,Mobile Suit Gundam 00,TV,25,8.24,mobil suit gundam 00 action drama mecha militari sci-fi space tv
30015,ReLIFE,TV,13,8.24,relif romanc school slice of life tv
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,OVA,13,8.24,saint seiya: the lost canva - meiou shinwa action adventur martial art shounen super power supernatur ova
1827,Seirei no Moribito,TV,26,8.24,seirei no moribito action adventur fantasi histor tv
25013,Akatsuki no Yona,TV,24,8.23,akatsuki no yona action adventur comedi fantasi romanc shoujo tv
1367,Detective Conan Movie 08: Magician of the Silver Sky,Movie,1,8.23,detect conan movi 08: magician of the silver sky adventur comedi mysteri polic shounen movi
27833,Durarara!!x2 Ketsu,TV,12,8.23,durarara!!x2 ketsu action mysteri supernatur tv
26213,Free!: Eternal Summer Special,Special,1,8.23,free!: etern summer special comedi school slice of life special
1974,Glass no Kamen (2005),TV,51,8.23,glass no kamen (2005) drama shoujo tv
8425,Gosick,TV,24,8.23,gosick drama histor mysteri romanc tv
12069,Hajime no Ippo: Boxer no Kobushi,Special,1,8.23,hajim no ippo: boxer no kobushi comedi drama shounen sport special
185,Initial D First Stage,TV,26,8.23,initi d first stage action car drama seinen sport tv
18679,Kill la Kill,TV,24,8.23,kill la kill action comedi school super power tv
2034,Lovely★Complex,TV,24,8.23,lovely★complex comedi romanc shoujo tv
437,Perfect Blue,Movie,1,8.23,perfect blue dementia drama horror psycholog movi
721,Princess Tutu,TV,38,8.23,princess tutu comedi fantasi magic romanc tv
12477,Sakasama no Patema,Movie,1,8.23,sakasama no patema sci-fi seinen movi
4938,Tsubasa: Shunraiki,OVA,2,8.23,tsubasa: shunraiki action adventur drama fantasi magic mysteri romanc shounen supernatur ova
2402,Ashita no Joe,TV,79,8.22,ashita no joe drama sport tv
6702,Fairy Tail,TV,175,8.22,fairi tail action adventur comedi fantasi magic shounen tv
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,Special,1,8.22,ghost in the shell: stand alon complex - solid state societi mecha militari mysteri polic sci-fi seinen special
31741,Magi: Sinbad no Bouken (TV),TV,13,8.22,magi: sinbad no bouken (tv) action adventur fantasi magic shounen tv
440,Shoujo Kakumei Utena,TV,39,8.22,shoujo kakumei utena drama fantasi psycholog shoujo tv
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,Movie,1,8.22,tengen toppa gurren lagann movie: gurren-hen action comedi mecha movi
1506,Detective Conan Movie 10: Requiem of the Detectives,Movie,1,8.21,detect conan movi 10: requiem of the detect adventur comedi mysteri polic shounen movi
2759,Evangelion: 1.0 You Are (Not) Alone,Movie,1,8.21,evangelion: 1.0 you are (not) alon action mecha sci-fi movi
72,Full Metal Panic? Fumoffu,TV,12,8.21,full metal panic? fumoffu action comedi school tv
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Movie,1,8.21,ginga eiyuu densetsu: arata naru tatakai no overtur action drama militari sci-fi space movi
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,Movie,1,8.21,kara no kyoukai 3: tsuukaku zanryuu action drama mysteri supernatur thriller movi
3927,Mobile Suit Gundam 00 Second Season,TV,25,8.21,mobil suit gundam 00 second season action drama mecha militari sci-fi space tv
11597,Nisemonogatari,TV,11,8.21,nisemonogatari comedi mysteri supernatur tv
28025,Tsukimonogatari,TV,4,8.21,tsukimonogatari comedi mysteri supernatur tv
24833,Ansatsu Kyoushitsu (TV),TV,22,8.2,ansatsu kyoushitsu (tv) action comedi school shounen tv
29893,Aria The Avvenire,Special,3,8.2,aria the avvenir fantasi sci-fi shounen slice of life special
27663,Baby Steps 2nd Season,TV,25,8.2,babi step 2nd season romanc school shounen sport tv
1482,D.Gray-man,TV,103,8.2,d.gray-man action adventur comedi shounen tv
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari",OVA,24,8.2,ginga eiyuu densetsu gaiden: senoku no hoshi senoku no hikari action militari sci-fi space ova
25313,Gintama: Jump Festa 2014 Special,Special,1,8.2,gintama: jump festa 2014 special action comedi histor parodi samurai sci-fi shounen special
1430,Lupin III: Cagliostro no Shiro,Movie,1,8.2,lupin iii: cagliostro no shiro adventur comedi shounen movi
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,TV,25,8.2,mobil suit gundam: iron-blood orphan 2nd season action drama mecha sci-fi space tv
7720,Ookiku Furikabutte: Natsu no Taikai-hen,TV,13,8.2,ookiku furikabutte: natsu no taikai-hen comedi sport tv
1914,Saiunkoku Monogatari 2nd Season,TV,39,8.2,saiunkoku monogatari 2nd season adventur comedi drama fantasi histor romanc tv
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Movie,1,8.2,sekaiichi hatsukoi movie: yokozawa takafumi no baai comedi drama romanc shounen ai movi
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,Movie,1,8.19,ano hi mita hana no nama wo bokutachi wa mada shiranai. movi drama slice of life supernatur movi
2164,Dennou Coil,TV,26,8.19,dennou coil adventur comedi drama mysteri sci-fi tv
237,Eureka Seven,TV,50,8.19,eureka seven adventur drama mecha romanc sci-fi tv
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Special,1,8.19,ghost in the shell: stand alon complex - the laugh man action mecha mysteri polic psycholog sci-fi seinen special
10643,Gintama: Dai Hanseikai,Special,1,8.19,gintama: dai hanseikai action comedi parodi samurai special
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,OVA,2,8.19,hidamari sketch: sae hiro sotsugyou-hen comedi school slice of life ova
135,Hikaru no Go,TV,75,8.19,hikaru no go comedi game shounen supernatur tv
6045,Kimi ni Todoke,TV,25,8.19,kimi ni todok romanc school shoujo slice of life tv
16001,Kokoro Connect: Michi Random,Special,4,8.19,kokoro connect: michi random comedi drama romanc school slice of life supernatur special
6211,Tokyo Magnitude 8.0,TV,11,8.19,tokyo magnitud 8.0 drama tv
232,Cardcaptor Sakura,TV,70,8.18,cardcaptor sakura adventur comedi drama fantasi magic romanc school shoujo tv
4789,ef: A Tale of Melodies.,TV,12,8.18,ef: a tale of melodies. drama mysteri romanc supernatur tv
16918,Gin no Saji,TV,11,8.18,gin no saji comedi school shounen slice of life tv
16,Hachimitsu to Clover,TV,24,8.18,hachimitsu to clover comedi drama josei romanc tv
1486,Kodomo no Omocha (TV),TV,102,8.18,kodomo no omocha (tv) comedi drama romanc shoujo tv
24997,Love Live! The School Idol Movie,Movie,1,8.18,love live! the school idol movi music school slice of life movi
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,OVA,3,8.18,mahoutsukai no yome: hoshi matsu hito fantasi magic ova
8063,Sekaiichi Hatsukoi OVA,OVA,2,8.18,sekaiichi hatsukoi ova comedi drama romanc shounen ai ova
25879,Working!!!,TV,13,8.18,working!!! comedi romanc slice of life tv
889,Black Lagoon,TV,12,8.17,black lagoon action seinen tv
21419,Detective Conan Movie 18: The Sniper from Another Dimension,Movie,1,8.17,detect conan movi 18: the sniper from anoth dimens action mysteri polic shounen movi
2952,Final Fantasy VII: Advent Children Complete,OVA,1,8.17,final fantasi vii: advent children complet action fantasi super power ova
934,Higurashi no Naku Koro ni,TV,26,8.17,higurashi no naku koro ni horror mysteri psycholog supernatur thriller tv
12189,Hyouka,TV,22,8.17,hyouka mysteri school slice of life tv
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Music,1,8.17,interstella5555: the 5tori of the 5ecret 5tar 5ystem adventur drama music sci-fi music
1530,Kanon (2006),TV,24,8.17,kanon (2006) drama romanc slice of life supernatur tv
9656,Kimi ni Todoke 2nd Season,TV,12,8.17,kimi ni todok 2nd season romanc school shoujo slice of life tv
20507,Noragami,TV,12,8.17,noragami action adventur shounen supernatur tv
31149,Persona 3 the Movie 4: Winter of Rebirth,Movie,1,8.17,persona 3 the movi 4: winter of rebirth action fantasi seinen supernatur movi
4918,xxxHOLiC Shunmuki,OVA,2,8.17,xxxholic shunmuki comedi drama mysteri psycholog supernatur ova
14075,Zetsuen no Tempest,TV,24,8.17,zetsuen no tempest action drama fantasi magic mysteri psycholog shounen tv
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,Special,1,8.16,aria the origination: sono choppiri himitsu no basho ni... comedi shounen slice of life special
781,Detective Conan Movie 03: The Last Wizard of the Century,Movie,1,8.16,detect conan movi 03: the last wizard of the centuri adventur comedi mysteri polic shounen movi
1363,Detective Conan Movie 04: Captured in Her Eyes,Movie,1,8.16,detect conan movi 04: captur in her eye adventur comedi mysteri polic shounen movi
223,Dragon Ball,TV,153,8.16,dragon ball adventur comedi fantasi martial art shounen super power tv
2004,Hanada Shounen-shi,TV,25,8.16,hanada shounen-shi comedi drama slice of life supernatur tv
25649,Junjou Romantica 3,TV,12,8.16,junjou romantica 3 comedi drama romanc shounen ai tv
153,Juuni Kokuki,TV,45,8.16,juuni kokuki action adventur fantasi magic supernatur tv
5029,Major Movie: Yuujou no Winning Shot,Movie,1,8.16,major movie: yuujou no win shot action shounen sport movi
302,Mirai Shounen Conan,TV,26,8.16,mirai shounen conan adventur drama sci-fi tv
8740,One Piece Film: Strong World Episode 0,OVA,1,8.16,one piec film: strong world episod 0 action adventur comedi fantasi shounen super power ova
5682,Phantom: Requiem for the Phantom,TV,26,8.16,phantom: requiem for the phantom action drama seinen thriller tv
21647,Tamako Love Story,Movie,1,8.16,tamako love stori comedi romanc slice of life movi
16049,Toaru Kagaku no Railgun S,TV,24,8.16,toaru kagaku no railgun s action sci-fi super power tv
1065,Touch,TV,101,8.16,touch drama romanc school shounen slice of life sport tv
18179,Yowamushi Pedal,TV,38,8.16,yowamushi pedal comedi drama shounen sport tv
47,Akira,Movie,1,8.15,akira action adventur horror militari sci-fi supernatur movi
4901,Black Lagoon: Roberta&#039;s Blood Trail,OVA,5,8.15,black lagoon: roberta&#039; blood trail action seinen ova
23199,Durarara!!x2 Shou,TV,12,8.15,durarara!!x2 shou action mysteri supernatur tv
32122,Gintama: Jump Festa 2015 Special,Special,1,8.15,gintama: jump festa 2015 special action comedi histor parodi samurai shounen special
30415,High☆Speed!: Free! Starting Days,Movie,1,8.15,high☆speed!: free! start day school slice of life sport movi
851,Kyou kara Ore wa!!,OVA,10,8.15,kyou kara ore wa!! comedi shounen ova
10049,Nurarihyon no Mago: Sennen Makyou,TV,24,8.15,nurarihyon no mago: sennen makyou action demon shounen supernatur tv
1943,Paprika,Movie,1,8.15,paprika fantasi horror mysteri psycholog sci-fi thriller movi
4053,Prince of Tennis: The National Tournament Finals,OVA,7,8.15,princ of tennis: the nation tournament final comedi school shounen sport ova
846,School Rumble Ni Gakki,TV,26,8.15,school rumbl ni gakki comedi romanc school shounen tv
9926,Sekaiichi Hatsukoi,TV,12,8.15,sekaiichi hatsukoi comedi drama romanc shounen ai tv
31173,Akagami no Shirayuki-hime 2nd Season,TV,12,8.14,akagami no shirayuki-him 2nd season drama fantasi romanc shoujo tv
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",Special,1,8.14,clannad: mou hitotsu no sekai tomoyo-hen drama romanc school slice of life special
589,Ginga Nagareboshi Gin,TV,21,8.14,ginga nagareboshi gin action adventur drama shounen tv
15059,Initial D Fifth Stage,TV,14,8.14,initi d fifth stage action car drama seinen sport tv
7791,K-On!!,TV,26,8.14,k-on!! comedi music school slice of life tv
17265,Log Horizon,TV,25,8.14,log horizon action adventur fantasi game magic shounen tv
20815,Sekaiichi Hatsukoi: Valentine-hen,Movie,1,8.14,sekaiichi hatsukoi: valentine-hen comedi romanc shounen ai movi
535,Slayers Next,TV,26,8.14,slayer next adventur comedi demon fantasi magic tv
2563,Aria The OVA: Arietta,OVA,1,8.13,aria the ova: arietta fantasi sci-fi shounen slice of life ova
9963,Detective Conan Movie 15: Quarter of Silence,Movie,1,8.13,detect conan movi 15: quarter of silenc adventur comedi mysteri polic shounen movi
32551,Digimon Adventure tri. 3: Kokuhaku,Movie,1,8.13,digimon adventur tri. 3: kokuhaku action adventur comedi drama movi
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,Special,1,8.13,gintama: nanigoto mo saiyo ga kanjin nano de tasho senobisuru kurai ga choudoyoi action comedi histor mecha parodi samurai sci-fi shounen special
2762,Igano Kabamaru,TV,24,8.13,igano kabamaru adventur comedi romanc shounen tv
14713,Kamisama Hajimemashita,TV,13,8.13,kamisama hajimemashita comedi demon fantasi romanc shoujo supernatur tv
14807,Kara no Kyoukai: Mirai Fukuin,Movie,1,8.13,kara no kyoukai: mirai fukuin drama mysteri seinen supernatur movi
81,Mobile Suit Gundam: The 08th MS Team,OVA,12,8.13,mobil suit gundam: the 08th ms team adventur drama mecha militari romanc sci-fi ova
9204,Omae Umasou da na,Movie,1,8.13,oma umas da na action adventur fantasi kid movi
31098,Ushio to Tora (TV) 2nd Season,TV,13,8.13,ushio to tora (tv) 2nd season comedi demon shounen supernatur tv
1023,Wolf&#039;s Rain OVA,OVA,4,8.13,wolf&#039; rain ova adventur drama psycholog sci-fi supernatur ova
33253,Ajin 2nd Season,TV,13,8.12,ajin 2nd season action horror mysteri seinen supernatur tv
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,Movie,1,8.12,aoki hagan no arpeggio: ar nova cadenza action sci-fi seinen movi
1471,City Hunter 2,TV,63,8.12,citi hunter 2 action comedi mysteri shounen tv
27831,Durarara!!x2 Ten,TV,12,8.12,durarara!!x2 ten action mysteri supernatur tv
2924,ef: A Tale of Memories.,TV,12,8.12,ef: a tale of memories. drama mysteri romanc tv
4672,Ghost in the Shell 2.0,Movie,1,8.12,ghost in the shell 2.0 action mecha polic psycholog sci-fi seinen movi
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,Special,1,8.12,ghost in the shell: stand alon complex 2nd gig - individu eleven action mecha sci-fi special
3907,Ginga Sengoku Gunyuuden Rai,TV,52,8.12,ginga sengoku gunyuuden rai adventur romanc sci-fi shounen space tv
186,Initial D Second Stage,TV,13,8.12,initi d second stage action car drama seinen sport tv
10080,Kami nomi zo Shiru Sekai II,TV,12,8.12,kami nomi zo shiru sekai ii comedi harem romanc shounen supernatur tv
30885,Noragami Aragoto OVA,OVA,2,8.12,noragami aragoto ova action adventur shounen ova
21469,Stand By Me Doraemon,Movie,1,8.12,stand by me doraemon comedi kid sci-fi shounen movi
9941,Tiger &amp; Bunny,TV,25,8.12,tiger &amp; bunni action comedi mysteri super power tv
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,TV,13,8.12,yahari ore no seishun love comedi wa machigatteiru. comedi drama romanc school tv
6421,Fullmetal Alchemist: Brotherhood Specials,Special,4,8.11,fullmet alchemist: brotherhood special adventur drama fantasi magic militari shounen special
21855,Hanamonogatari,TV,5,8.11,hanamonogatari comedi mysteri supernatur tv
11739,Kimi to Boku. 2,TV,13,8.11,kimi to boku. 2 comedi drama romanc school shounen slice of life tv
2159,Ookiku Furikabutte,TV,25,8.11,ookiku furikabutt comedi sport tv
28297,Ore Monogatari!!,TV,24,8.11,ore monogatari!! comedi romanc shoujo tv
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,Movie,1,8.1,tamayura: sotsugy shashin part 4 - ashita comedi drama slice of life movi
2154,Tekkon Kinkreet,Movie,1,8.11,tekkon kinkreet action adventur psycholog supernatur movi
6505,There She Is!!,ONA,5,8.11,there she is!! comedi romanc ona
861,xxxHOLiC,TV,24,8.11,xxxholic comedi drama mysteri psycholog supernatur tv
1689,Byousoku 5 Centimeter,Movie,3,8.1,byousoku 5 centimet drama romanc slice of life movi
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,Special,1,8.1,danganronpa 3: the end of kibougamin gakuen - kibou-hen action horror mysteri psycholog special
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,OVA,28,8.1,ginga eiyuu densetsu gaiden: rasen meikyuu drama militari sci-fi space ova
9996,Hyouge Mono,TV,39,8.1,hyoug mono histor samurai seinen tv
7711,Karigurashi no Arrietty,Movie,1,8.1,karigurashi no arrietti fantasi movi
77,Mahou Shoujo Lyrical Nanoha A&#039;s,TV,13,8.1,mahou shoujo lyric nanoha a&#039; action comedi drama magic super power tv
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,OVA,2,8.1,rurouni kenshin: meiji kenkaku romantan - seisou-hen drama histor romanc samurai shounen ova
32093,Tanaka-kun wa Itsumo Kedaruge,TV,12,8.1,tanaka-kun wa itsumo kedarug comedi school slice of life tv
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,Movie,1,8.09,berserk: ougon jidai-hen ii - doldrey kouryaku action adventur demon drama fantasi horror militari seinen supernatur movi
7338,Darker than Black: Kuro no Keiyakusha Gaiden,Special,4,8.09,darker than black: kuro no keiyakusha gaiden action mysteri sci-fi super power special
32613,Elsword: El Lady,ONA,12,8.11,elsword: el ladi action fantasi ona
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,Movie,1,8.09,ginga eiyuu densetsu: waga yuku wa hoshi no taikai action histor militari sci-fi space movi
645,Hikaru no Go: Journey to the North Star Cup,Special,1,8.09,hikaru no go: journey to the north star cup game shounen special
